dataset,filename,ita,category
healthy,kaggle_normal_0322.jpg,6.04,Brown
healthy,kaggle_normal_0323.jpg,51.69,Light
healthy,kaggle_normal_0324.jpg,-31.11,Dark
healthy,kaggle_normal_0325.jpg,14.53,Tan
healthy,kaggle_normal_0326.jpg,58.16,Very Light
healthy,kaggle_normal_0327.jpg,63.44,Very Light
healthy,kaggle_normal_0328.jpg,5.84,Brown
healthy,kaggle_normal_0329.jpg,45.49,Light
healthy,kaggle_normal_0330.jpg,-40.19,Dark
healthy,kaggle_normal_0331.jpg,14.47,Tan
healthy,kaggle_normal_0332.jpg,-16.15,Brown
healthy,kaggle_normal_0333.jpg,43.6,Light
healthy,kaggle_normal_0334.jpg,9.52,Brown
healthy,kaggle_normal_0335.jpg,31.96,Intermediate
healthy,kaggle_normal_0336.jpg,9.52,Brown
healthy,kaggle_normal_0337.jpg,60.86,Very Light
healthy,kaggle_normal_0338.jpg,5.49,Brown
healthy,kaggle_normal_0339.jpg,-40.94,Dark
healthy,kaggle_normal_0340.jpg,5.49,Brown
healthy,kaggle_normal_0341.jpg,25.3,Tan
healthy,kaggle_normal_0342.jpg,-68.1,Dark
healthy,kaggle_normal_0343.jpg,-0.72,Brown
healthy,kaggle_normal_0344.jpg,56.1,Very Light
healthy,kaggle_normal_0345.jpg,-66.28,Dark
healthy,kaggle_normal_0346.jpg,45.37,Light
healthy,kaggle_normal_0347.jpg,18.58,Tan
healthy,kaggle_normal_0348.jpg,25.47,Tan
healthy,kaggle_normal_0349.jpg,44.37,Light
healthy,kaggle_normal_0350.jpg,-22.93,Brown
healthy,kaggle_normal_0351.jpg,-100.28,Dark
healthy,kaggle_normal_0352.jpg,40.57,Intermediate
healthy,kaggle_normal_0353.jpg,31.75,Intermediate
healthy,kaggle_normal_0354.jpg,12.38,Tan
healthy,kaggle_normal_0355.jpg,12.87,Tan
healthy,kaggle_normal_0356.jpg,75.14,Very Light
healthy,kaggle_normal_0357.jpg,47.29,Light
healthy,kaggle_normal_0358.jpg,1.14,Brown
healthy,kaggle_normal_0359.jpg,-14.65,Brown
healthy,kaggle_normal_0360.jpg,18.8,Tan
healthy,kaggle_normal_0361.jpg,53.06,Light
healthy,kaggle_normal_0362.jpg,84.84,Very Light
healthy,kaggle_normal_0363.jpg,51.36,Light
healthy,kaggle_normal_0364.jpg,18.27,Tan
healthy,kaggle_normal_0365.jpg,-76.8,Dark
healthy,kaggle_normal_0366.jpg,-59.62,Dark
healthy,kaggle_normal_0367.jpg,8.1,Brown
healthy,kaggle_normal_0368.jpg,-9.89,Brown
healthy,kaggle_normal_0369.jpg,25.43,Tan
healthy,kaggle_normal_0370.jpg,29.67,Intermediate
healthy,kaggle_normal_0371.jpg,-22.25,Brown
healthy,kaggle_normal_0372.jpg,-23.66,Brown
healthy,kaggle_normal_0373.jpg,43.47,Light
healthy,kaggle_normal_0374.jpg,5.97,Brown
healthy,kaggle_normal_0375.jpg,61.21,Very Light
healthy,kaggle_normal_0376.jpg,-63.49,Dark
healthy,kaggle_normal_0377.jpg,29.07,Intermediate
healthy,kaggle_normal_0378.jpg,-5.07,Brown
healthy,kaggle_normal_0379.jpg,65.46,Very Light
healthy,kaggle_normal_0380.jpg,1.2,Brown
healthy,kaggle_normal_0381.jpg,13.03,Tan
healthy,kaggle_normal_0382.jpg,63.06,Very Light
healthy,kaggle_normal_0383.jpg,37.03,Intermediate
healthy,kaggle_normal_0384.jpg,46.15,Light
healthy,kaggle_normal_0385.jpg,-34.03,Dark
healthy,kaggle_normal_0386.jpg,0.34,Brown
healthy,kaggle_normal_0387.jpg,-0.63,Brown
healthy,kaggle_normal_0388.jpg,-15.26,Brown
healthy,kaggle_normal_0389.jpg,20.46,Tan
healthy,kaggle_normal_0390.jpg,10.78,Tan
healthy,kaggle_normal_0391.jpg,-4.13,Brown
healthy,kaggle_normal_0392.jpg,4.69,Brown
healthy,kaggle_normal_0393.jpg,-65.38,Dark
healthy,kaggle_normal_0394.jpg,-65.21,Dark
healthy,kaggle_normal_0395.jpg,22.12,Tan
healthy,kaggle_normal_0396.jpg,-17.03,Brown
healthy,kaggle_normal_0397.jpg,15.32,Tan
healthy,kaggle_normal_0398.jpg,15.3,Tan
healthy,kaggle_normal_0399.jpg,22.68,Tan
healthy,kaggle_normal_0400.jpg,9.2,Brown
healthy,kaggle_normal_0401.jpg,3.48,Brown
healthy,kaggle_normal_0402.jpg,5.83,Brown
healthy,kaggle_normal_0403.jpg,6.14,Brown
healthy,kaggle_normal_0404.jpg,-70.74,Dark
healthy,kaggle_normal_0405.jpg,61.61,Very Light
healthy,kaggle_normal_0406.jpg,42.54,Light
healthy,kaggle_normal_0407.jpg,31.52,Intermediate
healthy,kaggle_normal_0408.jpg,-44.45,Dark
healthy,kaggle_normal_0409.jpg,-2.43,Brown
healthy,kaggle_normal_0410.jpg,-63.83,Dark
healthy,kaggle_normal_0411.jpg,3.63,Brown
healthy,kaggle_normal_0412.jpg,-57.69,Dark
healthy,kaggle_normal_0413.jpg,-25.84,Brown
healthy,kaggle_normal_0414.jpg,102.38,Very Light
healthy,kaggle_normal_0415.jpg,59.05,Very Light
healthy,kaggle_normal_0416.jpg,-17.38,Brown
healthy,kaggle_normal_0417.jpg,0.56,Brown
healthy,kaggle_normal_0418.jpg,6.91,Brown
healthy,kaggle_normal_0419.jpg,18.29,Tan
healthy,kaggle_normal_0420.jpg,-50.98,Dark
healthy,kaggle_normal_0421.jpg,9.7,Brown
healthy,kaggle_normal_0422.jpg,86.14,Very Light
healthy,kaggle_normal_0423.jpg,22.25,Tan
healthy,kaggle_normal_0424.jpg,18.01,Tan
healthy,kaggle_normal_0425.jpg,7.61,Brown
healthy,kaggle_normal_0426.jpg,-20.45,Brown
healthy,kaggle_normal_0427.jpg,37.44,Intermediate
healthy,kaggle_normal_0428.jpg,57.31,Very Light
healthy,kaggle_normal_0429.jpg,44.66,Light
healthy,kaggle_normal_0430.jpg,8.33,Brown
healthy,kaggle_normal_0431.jpg,-46.1,Dark
healthy,kaggle_normal_0432.jpg,15.3,Tan
healthy,kaggle_normal_0433.jpg,8.71,Brown
healthy,kaggle_normal_0434.jpg,14.18,Tan
healthy,kaggle_normal_0435.jpg,-17.86,Brown
healthy,kaggle_normal_0436.jpg,-80.35,Dark
healthy,kaggle_normal_0437.jpg,-22.0,Brown
healthy,kaggle_normal_0438.jpg,12.74,Tan
healthy,kaggle_normal_0439.jpg,53.24,Light
healthy,kaggle_normal_0440.jpg,19.57,Tan
healthy,kaggle_normal_0441.jpg,0.76,Brown
healthy,kaggle_normal_0442.jpg,-31.69,Dark
healthy,kaggle_normal_0443.jpg,77.95,Very Light
healthy,kaggle_normal_0444.jpg,-7.91,Brown
healthy,kaggle_normal_0445.jpg,-11.77,Brown
healthy,kaggle_normal_0446.jpg,-69.37,Dark
healthy,kaggle_normal_0447.jpg,-62.42,Dark
healthy,kaggle_normal_0448.jpg,19.77,Tan
healthy,kaggle_normal_0449.jpg,-32.25,Dark
healthy,kaggle_normal_0450.jpg,33.58,Intermediate
healthy,kaggle_normal_0451.jpg,31.68,Intermediate
healthy,kaggle_normal_0452.jpg,-20.3,Brown
healthy,kaggle_normal_0453.jpg,7.63,Brown
healthy,kaggle_normal_0454.jpg,62.74,Very Light
healthy,kaggle_normal_0455.jpg,-68.92,Dark
healthy,kaggle_normal_0456.jpg,4.57,Brown
healthy,kaggle_normal_0457.jpg,-17.87,Brown
healthy,kaggle_normal_0458.jpg,24.28,Tan
healthy,kaggle_normal_0459.jpg,-49.79,Dark
healthy,kaggle_normal_0460.jpg,19.39,Tan
healthy,kaggle_normal_0461.jpg,18.29,Tan
healthy,kaggle_normal_0462.jpg,42.7,Light
healthy,kaggle_normal_0463.jpg,37.38,Intermediate
healthy,kaggle_normal_0464.jpg,7.9,Brown
healthy,kaggle_normal_0465.jpg,-16.85,Brown
healthy,kaggle_normal_0466.jpg,12.99,Tan
healthy,kaggle_normal_0467.jpg,17.98,Tan
healthy,kaggle_normal_0468.jpg,-6.82,Brown
healthy,kaggle_normal_0469.jpg,1.76,Brown
healthy,kaggle_normal_0470.jpg,67.65,Very Light
healthy,kaggle_normal_0471.jpg,-2.48,Brown
healthy,kaggle_normal_0472.jpg,13.18,Tan
healthy,kaggle_normal_0473.jpg,12.98,Tan
healthy,kaggle_normal_0474.jpg,-1.5,Brown
healthy,kaggle_normal_0475.jpg,9.86,Brown
healthy,kaggle_normal_0476.jpg,35.73,Intermediate
healthy,kaggle_normal_0477.jpg,33.17,Intermediate
healthy,kaggle_normal_0478.jpg,12.46,Tan
healthy,kaggle_normal_0479.jpg,73.93,Very Light
healthy,kaggle_normal_0480.jpg,10.64,Tan
healthy,kaggle_normal_0481.jpg,71.96,Very Light
healthy,kaggle_normal_0482.jpg,39.28,Intermediate
healthy,kaggle_normal_0483.jpg,19.77,Tan
healthy,kaggle_normal_0484.jpg,66.45,Very Light
healthy,kaggle_normal_0485.jpg,110.1,Very Light
healthy,kaggle_normal_0486.jpg,-20.52,Brown
healthy,kaggle_normal_0487.jpg,19.17,Tan
healthy,kaggle_normal_0488.jpg,1.33,Brown
healthy,kaggle_normal_0489.jpg,1.92,Brown
healthy,kaggle_normal_0490.jpg,30.57,Intermediate
healthy,kaggle_normal_0491.jpg,-1.76,Brown
healthy,kaggle_normal_0492.jpg,63.06,Very Light
healthy,kaggle_normal_0493.jpg,30.45,Intermediate
healthy,kaggle_normal_0494.jpg,50.94,Light
healthy,kaggle_normal_0495.jpg,63.44,Very Light
healthy,kaggle_normal_0496.jpg,49.87,Light
healthy,kaggle_normal_0497.jpg,34.88,Intermediate
healthy,kaggle_normal_0498.jpg,25.43,Tan
healthy,kaggle_normal_0499.jpg,8.28,Brown
healthy,kaggle_normal_0500.jpg,35.76,Intermediate
healthy,kaggle_normal_0501.jpg,53.06,Light
healthy,kaggle_normal_0502.jpg,53.09,Light
healthy,kaggle_normal_0503.jpg,58.16,Very Light
healthy,kaggle_normal_0504.jpg,61.42,Very Light
healthy,kaggle_normal_0505.jpg,60.86,Very Light
healthy,kaggle_normal_0506.jpg,56.1,Very Light
healthy,kaggle_normal_0507.jpg,74.57,Very Light
healthy,kaggle_normal_0508.jpg,51.69,Light
healthy,kaggle_normal_0509.jpg,-40.19,Dark
healthy,kaggle_normal_0510.jpg,64.89,Very Light
healthy,kaggle_normal_0511.jpg,60.65,Very Light
healthy,kaggle_normal_0512.jpg,52.52,Light
healthy,kaggle_normal_0513.jpg,34.3,Intermediate
healthy,kaggle_normal_0514.jpg,57.99,Very Light
healthy,kaggle_normal_0515.jpg,56.27,Very Light
healthy,kaggle_normal_0516.jpg,61.92,Very Light
healthy,kaggle_normal_0517.jpg,58.74,Very Light
healthy,kaggle_normal_0518.jpg,55.92,Very Light
healthy,kaggle_normal_0519.jpg,35.66,Intermediate
healthy,kaggle_normal_0520.jpg,9.52,Brown
healthy,kaggle_normal_0521.jpg,42.53,Light
healthy,kaggle_normal_0522.jpg,29.37,Intermediate
healthy,kaggle_normal_0523.jpg,31.96,Intermediate
healthy,kaggle_normal_0524.jpg,31.96,Intermediate
healthy,kaggle_normal_0525.jpg,30.47,Intermediate
healthy,kaggle_normal_0526.jpg,9.95,Brown
healthy,kaggle_normal_0527.jpg,4.34,Brown
healthy,kaggle_normal_0528.jpg,28.65,Intermediate
healthy,kaggle_normal_0529.jpg,43.6,Light
healthy,kaggle_normal_0530.jpg,18.77,Tan
healthy,kaggle_normal_0531.jpg,1.67,Brown
healthy,kaggle_normal_0532.jpg,12.38,Tan
healthy,kaggle_normal_0533.jpg,11.19,Tan
healthy,kaggle_normal_0534.jpg,46.5,Light
healthy,kaggle_normal_0535.jpg,49.52,Light
healthy,kaggle_normal_0536.jpg,55.22,Very Light
healthy,kaggle_normal_0537.jpg,57.61,Very Light
healthy,kaggle_normal_0538.jpg,61.21,Very Light
healthy,kaggle_normal_0539.jpg,43.07,Light
healthy,kaggle_normal_0540.jpg,36.02,Intermediate
healthy,kaggle_normal_0541.jpg,12.58,Tan
healthy,kaggle_normal_0542.jpg,13.03,Tan
non_dfu,wound_main-0001.jpg,-78.67,Dark
non_dfu,wound_main-0002.jpg,-50.56,Dark
non_dfu,wound_main-0003.jpg,-76.61,Dark
non_dfu,wound_main-0004.jpg,-80.41,Dark
non_dfu,wound_main-0005.jpg,49.81,Light
non_dfu,wound_main-0006.jpg,-84.03,Dark
non_dfu,wound_main-0007.jpg,-45.1,Dark
non_dfu,wound_main-0008.jpg,-91.76,Dark
non_dfu,wound_main-0009.jpg,51.52,Light
non_dfu,wound_main-0010.jpg,-65.23,Dark
non_dfu,wound_main-0011.jpg,-41.24,Dark
non_dfu,wound_main-0012.jpg,42.02,Light
non_dfu,wound_main-0013.jpg,-89.98,Dark
non_dfu,wound_main-0014.jpg,-90.0,Dark
non_dfu,wound_main-0015.jpg,-97.32,Dark
non_dfu,wound_main-0016.jpg,-47.04,Dark
non_dfu,wound_main-0017.jpg,112.02,Very Light
non_dfu,wound_main-0018.jpg,-78.36,Dark
non_dfu,wound_main-0019.jpg,148.59,Very Light
non_dfu,wound_main-0020.jpg,-63.59,Dark
non_dfu,wound_main-0021.jpg,-15.67,Brown
non_dfu,wound_main-0022.jpg,-51.47,Dark
non_dfu,wound_main-0023.jpg,-11.83,Brown
non_dfu,wound_main-0024.jpg,-46.59,Dark
non_dfu,wound_main-0025.jpg,-31.55,Dark
non_dfu,wound_main-0026.jpg,-38.72,Dark
non_dfu,wound_main-0027.jpg,129.92,Very Light
non_dfu,wound_main-0028.jpg,-25.86,Brown
non_dfu,wound_main-0029.jpg,63.41,Very Light
non_dfu,wound_main-0030.jpg,-37.83,Dark
non_dfu,wound_main-0031.jpg,6.69,Brown
non_dfu,wound_main-0032.jpg,-37.11,Dark
non_dfu,wound_main-0033.jpg,46.12,Light
non_dfu,wound_main-0034.jpg,25.49,Tan
non_dfu,wound_main-0035.jpg,57.59,Very Light
non_dfu,wound_main-0036.jpg,-50.1,Dark
non_dfu,wound_main-0037.jpg,69.46,Very Light
non_dfu,wound_main-0038.jpg,32.25,Intermediate
non_dfu,wound_main-0039.jpg,43.22,Light
non_dfu,wound_main-0040.jpg,52.06,Light
non_dfu,wound_main-0041.jpg,41.35,Light
non_dfu,wound_main-0042.jpg,-0.54,Brown
non_dfu,wound_main-0043.jpg,-27.52,Brown
non_dfu,wound_main-0044.jpg,-75.16,Dark
non_dfu,wound_main-0045.jpg,-64.4,Dark
non_dfu,wound_main-0046.jpg,-82.59,Dark
non_dfu,wound_main-0047.jpg,29.37,Intermediate
non_dfu,wound_main-0048.jpg,73.79,Very Light
non_dfu,wound_main-0049.jpg,64.85,Very Light
non_dfu,wound_main-0050.jpg,54.59,Light
non_dfu,wound_main-0051.jpg,31.97,Intermediate
non_dfu,wound_main-0052.jpg,-37.74,Dark
non_dfu,wound_main-0053.jpg,35.42,Intermediate
non_dfu,wound_main-0054.jpg,75.12,Very Light
non_dfu,wound_main-0055.jpg,-24.33,Brown
non_dfu,wound_main-0056.jpg,66.91,Very Light
non_dfu,wound_main-0057.jpg,64.27,Very Light
non_dfu,wound_main-0058.jpg,77.16,Very Light
non_dfu,wound_main-0059.jpg,26.06,Tan
non_dfu,wound_main-0060.jpg,46.57,Light
non_dfu,wound_main-0061.jpg,24.04,Tan
non_dfu,wound_main-0062.jpg,68.93,Very Light
non_dfu,wound_main-0063.jpg,-6.03,Brown
non_dfu,wound_main-0064.jpg,48.26,Light
non_dfu,wound_main-0065.jpg,7.69,Brown
non_dfu,wound_main-0066.jpg,7.4,Brown
non_dfu,wound_main-0067.jpg,-24.64,Brown
non_dfu,wound_main-0068.jpg,18.7,Tan
non_dfu,wound_main-0069.jpg,12.88,Tan
non_dfu,wound_main-0070.jpg,25.84,Tan
non_dfu,wound_main-0071.jpg,-69.81,Dark
non_dfu,wound_main-0072.jpg,-34.05,Dark
non_dfu,wound_main-0073.jpg,71.18,Very Light
non_dfu,wound_main-0074.jpg,33.0,Intermediate
non_dfu,wound_main-0075.jpg,-41.88,Dark
non_dfu,wound_main-0076.jpg,-68.65,Dark
non_dfu,wound_main-0077.jpg,-57.27,Dark
non_dfu,wound_main-0078.jpg,-42.73,Dark
non_dfu,wound_main-0079.jpg,-69.41,Dark
non_dfu,wound_main-0080.jpg,-37.03,Dark
non_dfu,wound_main-0081.jpg,53.39,Light
non_dfu,wound_main-0082.jpg,-45.08,Dark
non_dfu,wound_main-0083.jpg,-60.11,Dark
non_dfu,wound_main-0084.jpg,-26.7,Brown
non_dfu,wound_main-0085.jpg,-59.54,Dark
non_dfu,wound_main-0086.jpg,-57.02,Dark
non_dfu,wound_main-0087.jpg,-67.38,Dark
non_dfu,wound_main-0088.jpg,-42.61,Dark
non_dfu,wound_main-0089.jpg,20.41,Tan
non_dfu,wound_main-0090.jpg,19.25,Tan
non_dfu,wound_main-0091.jpg,51.64,Light
non_dfu,wound_main-0092.jpg,24.61,Tan
non_dfu,wound_main-0093.jpg,37.01,Intermediate
non_dfu,wound_main-0094.jpg,-39.13,Dark
non_dfu,wound_main-0095.jpg,-54.03,Dark
non_dfu,wound_main-0096.jpg,-9.88,Brown
non_dfu,wound_main-0097.jpg,50.18,Light
non_dfu,wound_main-0098.jpg,40.85,Intermediate
non_dfu,wound_main-0099.jpg,50.88,Light
non_dfu,wound_main-0100.jpg,-22.59,Brown
non_dfu,wound_main-0101.jpg,-43.29,Dark
non_dfu,wound_main-0102.jpg,-2.16,Brown
non_dfu,wound_main-0103.jpg,3.44,Brown
non_dfu,wound_main-0104.jpg,19.31,Tan
non_dfu,wound_main-0105.jpg,11.63,Tan
non_dfu,wound_main-0106.jpg,12.43,Tan
non_dfu,wound_main-0107.jpg,-56.52,Dark
non_dfu,wound_main-0108.jpg,60.48,Very Light
non_dfu,wound_main-0109.jpg,-26.7,Brown
non_dfu,wound_main-0110.jpg,15.78,Tan
non_dfu,wound_main-0111.jpg,-44.54,Dark
non_dfu,wound_main-0112.jpg,19.24,Tan
non_dfu,wound_main-0113.jpg,33.99,Intermediate
non_dfu,wound_main-0114.jpg,34.89,Intermediate
non_dfu,wound_main-0115.jpg,-68.61,Dark
non_dfu,wound_main-0116.jpg,-15.96,Brown
non_dfu,wound_main-0117.jpg,-6.85,Brown
non_dfu,wound_main-0118.jpg,3.56,Brown
non_dfu,wound_main-0119.jpg,25.14,Tan
non_dfu,wound_main-0120.jpg,31.25,Intermediate
non_dfu,wound_main-0121.jpg,54.19,Light
non_dfu,wound_main-0122.jpg,8.76,Brown
non_dfu,wound_main-0123.jpg,10.39,Tan
non_dfu,wound_main-0124.jpg,-3.01,Brown
non_dfu,wound_main-0125.jpg,-41.27,Dark
non_dfu,wound_main-0126.jpg,3.91,Brown
non_dfu,wound_main-0127.jpg,10.89,Tan
non_dfu,wound_main-0128.jpg,40.25,Intermediate
non_dfu,wound_main-0129.jpg,55.64,Very Light
non_dfu,wound_main-0130.jpg,-22.29,Brown
non_dfu,wound_main-0131.jpg,69.06,Very Light
non_dfu,wound_main-0132.jpg,45.37,Light
non_dfu,wound_main-0133.jpg,4.94,Brown
non_dfu,wound_main-0134.jpg,23.67,Tan
non_dfu,wound_main-0135.jpg,-14.25,Brown
non_dfu,wound_main-0136.jpg,-58.08,Dark
non_dfu,wound_main-0137.jpg,-69.19,Dark
non_dfu,wound_main-0138.jpg,0.0,Brown
non_dfu,wound_main-0139.jpg,76.22,Very Light
non_dfu,wound_main-0140.jpg,20.28,Tan
non_dfu,wound_main-0141.jpg,39.6,Intermediate
non_dfu,wound_main-0142.jpg,66.33,Very Light
non_dfu,wound_main-0143.jpg,-21.79,Brown
non_dfu,wound_main-0144.jpg,-45.23,Dark
non_dfu,wound_main-0145.jpg,-39.56,Dark
non_dfu,wound_main-0146.jpg,-7.22,Brown
non_dfu,wound_main-0147.jpg,-29.59,Brown
non_dfu,wound_main-0148.jpg,10.13,Tan
non_dfu,wound_main-0149.jpg,-4.87,Brown
non_dfu,wound_main-0150.jpg,12.06,Tan
non_dfu,wound_main-0151.jpg,21.91,Tan
non_dfu,wound_main-0152.jpg,-60.27,Dark
non_dfu,wound_main-0153.jpg,-73.09,Dark
non_dfu,wound_main-0154.jpg,-50.97,Dark
non_dfu,wound_main-0155.jpg,53.11,Light
non_dfu,wound_main-0156.jpg,15.75,Tan
non_dfu,wound_main-0157.jpg,-26.42,Brown
non_dfu,wound_main-0158.jpg,2.73,Brown
non_dfu,wound_main-0159.jpg,10.41,Tan
non_dfu,wound_main-0160.jpg,-36.47,Dark
non_dfu,wound_main-0161.jpg,-84.13,Dark
non_dfu,wound_main-0162.jpg,26.89,Tan
non_dfu,wound_main-0163.jpg,-90.0,Dark
non_dfu,wound_main-0164.jpg,33.55,Intermediate
non_dfu,wound_main-0165.jpg,-15.9,Brown
non_dfu,wound_main-0166.jpg,24.1,Tan
non_dfu,wound_main-0167.jpg,25.18,Tan
non_dfu,wound_main-0168.jpg,10.25,Tan
non_dfu,wound_main-0169.jpg,42.87,Light
non_dfu,wound_main-0170.jpg,-61.78,Dark
non_dfu,wound_main-0171.jpg,-17.72,Brown
non_dfu,wound_main-0172.jpg,12.92,Tan
non_dfu,wound_main-0173.jpg,-4.21,Brown
non_dfu,wound_main-0174.jpg,12.05,Tan
non_dfu,wound_main-0175.jpg,-67.97,Dark
non_dfu,wound_main-0176.jpg,-34.51,Dark
non_dfu,wound_main-0177.jpg,-15.6,Brown
non_dfu,wound_main-0178.jpg,52.8,Light
non_dfu,wound_main-0179.jpg,25.91,Tan
non_dfu,wound_main-0180.jpg,18.27,Tan
non_dfu,wound_main-0181.jpg,53.98,Light
non_dfu,wound_main-0182.jpg,50.71,Light
non_dfu,wound_main-0183.jpg,25.91,Tan
non_dfu,wound_main-0184.jpg,-52.17,Dark
non_dfu,wound_main-0185.jpg,30.27,Intermediate
non_dfu,wound_main-0186.jpg,33.21,Intermediate
non_dfu,wound_main-0187.jpg,37.91,Intermediate
non_dfu,wound_main-0188.jpg,-72.01,Dark
non_dfu,wound_main-0189.jpg,22.95,Tan
non_dfu,wound_main-0190.jpg,-58.36,Dark
non_dfu,wound_main-0191.jpg,-22.41,Brown
non_dfu,wound_main-0192.jpg,-91.9,Dark
non_dfu,wound_main-0193.jpg,46.1,Light
non_dfu,wound_main-0194.jpg,49.95,Light
non_dfu,wound_main-0195.jpg,19.93,Tan
non_dfu,wound_main-0196.jpg,37.34,Intermediate
non_dfu,wound_main-0197.jpg,-76.06,Dark
non_dfu,wound_main-0198.jpg,26.88,Tan
non_dfu,wound_main-0199.jpg,-57.44,Dark
non_dfu,wound_main-0200.jpg,-11.12,Brown
non_dfu,wound_main-0201.jpg,-169.84,Dark
non_dfu,wound_main-0202.jpg,43.2,Light
non_dfu,wound_main-0203.jpg,-21.3,Brown
non_dfu,wound_main-0204.jpg,-31.38,Dark
non_dfu,wound_main-0205.jpg,81.93,Very Light
non_dfu,wound_main-0206.jpg,50.83,Light
non_dfu,wound_main-0207.jpg,-84.2,Dark
non_dfu,wound_main-0208.jpg,-2.68,Brown
non_dfu,wound_main-0209.jpg,-19.12,Brown
non_dfu,wound_main-0210.jpg,-28.1,Brown
non_dfu,wound_main-0211.jpg,-87.8,Dark
non_dfu,wound_main-0212.jpg,39.29,Intermediate
non_dfu,wound_main-0213.jpg,-42.9,Dark
non_dfu,wound_main-0214.jpg,21.77,Tan
non_dfu,wound_main-0215.jpg,-2.81,Brown
non_dfu,wound_main-0216.jpg,44.44,Light
non_dfu,wound_main-0217.jpg,30.9,Intermediate
non_dfu,wound_main-0218.jpg,64.81,Very Light
non_dfu,wound_main-0219.jpg,-44.44,Dark
non_dfu,wound_main-0220.jpg,5.09,Brown
non_dfu,wound_main-0221.jpg,17.48,Tan
non_dfu,wound_main-0222.jpg,-43.48,Dark
non_dfu,wound_main-0223.jpg,-21.24,Brown
non_dfu,wound_main-0224.jpg,-78.35,Dark
non_dfu,wound_main-0225.jpg,-55.02,Dark
non_dfu,wound_main-0226.jpg,20.72,Tan
non_dfu,wound_main-0227.jpg,-57.94,Dark
non_dfu,wound_main-0228.jpg,22.18,Tan
non_dfu,wound_main-0229.jpg,-20.59,Brown
non_dfu,wound_main-0230.jpg,-17.47,Brown
non_dfu,wound_main-0231.jpg,-81.66,Dark
non_dfu,wound_main-0232.jpg,-24.68,Brown
non_dfu,wound_main-0233.jpg,-35.97,Dark
non_dfu,wound_main-0234.jpg,-72.84,Dark
non_dfu,wound_main-0235.jpg,162.94,Very Light
non_dfu,wound_main-0236.jpg,-42.41,Dark
non_dfu,wound_main-0237.jpg,-57.72,Dark
non_dfu,wound_main-0238.jpg,29.27,Intermediate
non_dfu,wound_main-0239.jpg,-66.59,Dark
non_dfu,wound_main-0240.jpg,-43.12,Dark
non_dfu,wound_main-0241.jpg,-33.08,Dark
non_dfu,wound_main-0242.jpg,-41.66,Dark
non_dfu,wound_main-0243.jpg,-0.21,Brown
non_dfu,wound_main-0244.jpg,-20.58,Brown
non_dfu,wound_main-0245.jpg,-57.86,Dark
non_dfu,wound_main-0246.jpg,-19.86,Brown
non_dfu,wound_main-0247.jpg,54.61,Light
non_dfu,wound_main-0248.jpg,-18.77,Brown
non_dfu,wound_main-0249.jpg,76.95,Very Light
non_dfu,wound_main-0250.jpg,13.34,Tan
non_dfu,wound_main-0251.jpg,23.63,Tan
non_dfu,wound_main-0252.jpg,-46.37,Dark
non_dfu,wound_main-0253.jpg,15.65,Tan
non_dfu,wound_main-0254.jpg,8.22,Brown
non_dfu,wound_main-0255.jpg,-39.46,Dark
non_dfu,wound_main-0256.jpg,4.94,Brown
non_dfu,wound_main-0257.jpg,-56.99,Dark
non_dfu,wound_main-0258.jpg,-16.71,Brown
non_dfu,wound_main-0259.jpg,-59.18,Dark
non_dfu,wound_main-0260.jpg,6.8,Brown
non_dfu,wound_main-0261.jpg,-59.72,Dark
non_dfu,wound_main-0262.jpg,26.96,Tan
non_dfu,wound_main-0263.jpg,-25.08,Brown
non_dfu,wound_main-0264.jpg,-14.1,Brown
non_dfu,wound_main-0265.jpg,-29.78,Brown
non_dfu,wound_main-0266.jpg,58.84,Very Light
non_dfu,wound_main-0267.jpg,82.55,Very Light
non_dfu,wound_main-0268.jpg,-42.78,Dark
non_dfu,wound_main-0269.jpg,-42.26,Dark
non_dfu,wound_main-0270.jpg,-28.0,Brown
non_dfu,wound_main-0271.jpg,24.33,Tan
non_dfu,wound_main-0272.jpg,-45.76,Dark
non_dfu,wound_main-0273.jpg,58.59,Very Light
non_dfu,wound_main-0274.jpg,25.71,Tan
non_dfu,wound_main-0275.jpg,15.96,Tan
non_dfu,wound_main-0276.jpg,-22.32,Brown
non_dfu,wound_main-0277.jpg,4.06,Brown
non_dfu,wound_main-0278.jpg,43.37,Light
non_dfu,wound_main-0279.jpg,-10.55,Brown
non_dfu,wound_main-0280.jpg,-35.1,Dark
non_dfu,wound_main-0281.jpg,68.51,Very Light
